Gene_Symbol	type	file
HTRA1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
HTRA2	TumorSuppressorGene	TumorSuppressorGene.txt
HTRA3	TumorSuppressorGene	TumorSuppressorGene.txt
HUNK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
HUS1	Oncogene	allOnco_Feb2017.tsv
HYAL1	Oncogene	allOnco_Feb2017.tsv
HYAL2	Oncogene	allOnco_Feb2017.tsv
Haspin	Kinase	Kincat_Hsap.08.02.txt
ICAM1	Oncogene	allOnco_Feb2017.tsv
ICAM5	Oncogene	allOnco_Feb2017.tsv
ICK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
ID2	Oncogene	allOnco_Feb2017.tsv
ID3	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
ID4	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
IDH1	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
IDH2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
IDNK	Oncogene	allOnco_Feb2017.tsv
IDO1	Oncogene	allOnco_Feb2017.tsv
IDO2	Oncogene	allOnco_Feb2017.tsv
IER2	Oncogene	allOnco_Feb2017.tsv
IER3	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
IFI16	TumorSuppressorGene	TumorSuppressorGene.txt
IFI27	Oncogene	allOnco_Feb2017.tsv
IFI30	Oncogene	allOnco_Feb2017.tsv
IFNAR1	Oncogene	allOnco_Feb2017.tsv
IFNGR2	Oncogene	allOnco_Feb2017.tsv
IFRD2	Oncogene	allOnco_Feb2017.tsv
IFT88	TumorSuppressorGene	TumorSuppressorGene.txt
IGF1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
IGF1R	Kinase, Oncogene	Kincat_Hsap.08.02.txt, allOnco_Feb2017.tsv, PfamKinase
IGF2	Oncogene	allOnco_Feb2017.tsv
IGF2BP1	Oncogene	allOnco_Feb2017.tsv
IGF2BP2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
IGF2R	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
IGFALS	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
IGFBP1	Oncogene	allOnco_Feb2017.tsv
IGFBP2	Oncogene	allOnco_Feb2017.tsv
IGFBP3	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
IGFBP4	TumorSuppressorGene	TumorSuppressorGene.txt
IGFBP5	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
IGFBP6	Oncogene	allOnco_Feb2017.tsv
IGFBP7	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
IGFBPL1	TumorSuppressorGene	TumorSuppressorGene.txt
IGH	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
IGH	Oncogene	addedToallOnco_Feb2017.tsv
IGH-@	Oncogene	addedToallOnco_Feb2017.tsv
IGH@	Oncogene	addedToallOnco_Feb2017.tsv
IGHG1	Oncogene	allOnco_Feb2017.tsv
IGK	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
IGL	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
IGL	Oncogene	addedToallOnco_Feb2017.tsv
IGL-@	Oncogene	addedToallOnco_Feb2017.tsv
IGL@	Oncogene	addedToallOnco_Feb2017.tsv
IGSF8	Oncogene	allOnco_Feb2017.tsv
IKBKB	CosmicCensus, Kinase	Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase
IKBKE	Kinase	PfamKinase
IKKa	Kinase	Kincat_Hsap.08.02.txt
IKKb	Kinase	Kincat_Hsap.08.02.txt
IKKe	Kinase	Kincat_Hsap.08.02.txt
IKZF1	TumorSuppressorGene, CosmicCensus, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
IKZF2	TumorSuppressorGene, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, allOnco_Feb2017.tsv, addTF_JL.tsv
IKZF3	TumorSuppressorGene, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, allOnco_Feb2017.tsv, addTF_JL.tsv
IKZF4	TranscriptionFactor	addTF_JL.tsv
IKZF5	TranscriptionFactor	addTF_JL.tsv
IL16	Oncogene	allOnco_Feb2017.tsv
IL17A	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
IL17RB	Oncogene	allOnco_Feb2017.tsv
IL17RD	TumorSuppressorGene	TumorSuppressorGene.txt
IL1B	Oncogene	allOnco_Feb2017.tsv
IL2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
IL21R	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
IL22	Oncogene	allOnco_Feb2017.tsv
IL22RA1	Oncogene	allOnco_Feb2017.tsv
IL23A	Oncogene	allOnco_Feb2017.tsv
IL24	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
IL2RA	Oncogene	allOnco_Feb2017.tsv
IL2RB	Oncogene	allOnco_Feb2017.tsv
IL2RG	Oncogene	allOnco_Feb2017.tsv
IL3	Oncogene	allOnco_Feb2017.tsv
IL3RA	Oncogene	allOnco_Feb2017.tsv
IL4R	Oncogene	allOnco_Feb2017.tsv
IL5	Oncogene	allOnco_Feb2017.tsv
IL6	Oncogene	allOnco_Feb2017.tsv
IL6ST	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
IL7	Oncogene	allOnco_Feb2017.tsv
IL7R	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
IL9	Oncogene	allOnco_Feb2017.tsv
ILK	Kinase, TumorSuppressorGene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, PfamKinase
ING1	TumorSuppressorGene	TumorSuppressorGene.txt
ING2	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
ING3	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
ING4	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
ING5	TumorSuppressorGene	TumorSuppressorGene.txt
INGX	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
INHA	Oncogene	allOnco_Feb2017.tsv
INHBE	Oncogene	allOnco_Feb2017.tsv
INKA2	Oncogene	allOnco_Feb2017.tsv
INPP4B	TumorSuppressorGene	TumorSuppressorGene.txt
INPP5K	Oncogene	allOnco_Feb2017.tsv
INPPL1	Oncogene	allOnco_Feb2017.tsv
INSM1	TranscriptionFactor	addTF_JL.tsv
INSM2	TranscriptionFactor	addTF_JL.tsv
INSR	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
INSRR	Kinase	PfamKinase
INTS6	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
IQCE	Oncogene	allOnco_Feb2017.tsv
IQGAP2	TumorSuppressorGene	TumorSuppressorGene.txt
IRAG1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
IRAG2	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
IRAK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
IRAK2	Kinase, Oncogene	Kincat_Hsap.08.02.txt, allOnco_Feb2017.tsv, PfamKinase
IRAK3	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
IRAK4	Kinase	Kincat_Hsap.08.02.txt
IRE1	Kinase	Kincat_Hsap.08.02.txt
IRE2	Kinase	Kincat_Hsap.08.02.txt
IRF1	TumorSuppressorGene, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, allOnco_Feb2017.tsv, addTF_JL.tsv
IRF2	TranscriptionFactor	addTF_JL.tsv
IRF2BP2	Oncogene	allOnco_Feb2017.tsv
IRF3	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
IRF4	TumorSuppressorGene, CosmicCensus, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
IRF5	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
IRF6	TranscriptionFactor	addTF_JL.tsv
IRF7	TranscriptionFactor	addTF_JL.tsv
IRF8	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
IRF9	TranscriptionFactor	addTF_JL.tsv
IRR	Kinase	Kincat_Hsap.08.02.txt
IRS4	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
IRX1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
IRX2	TranscriptionFactor	addTF_JL.tsv
IRX3	TranscriptionFactor	addTF_JL.tsv
IRX4	TranscriptionFactor	addTF_JL.tsv
IRX5	TranscriptionFactor	addTF_JL.tsv
IRX6	TranscriptionFactor	addTF_JL.tsv
ISG15	TumorSuppressorGene	TumorSuppressorGene.txt
ISL1	TranscriptionFactor	addTF_JL.tsv
ISL2	TranscriptionFactor	addTF_JL.tsv
ISX	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
ITGA11	Oncogene	allOnco_Feb2017.tsv
ITGA5	TumorSuppressorGene	TumorSuppressorGene.txt
ITGA7	TumorSuppressorGene	TumorSuppressorGene.txt
ITGA9	Oncogene	allOnco_Feb2017.tsv
ITGAV	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv
ITGAX	Oncogene	allOnco_Feb2017.tsv
ITGB1	TumorSuppressorGene	TumorSuppressorGene.txt
ITGB3	TumorSuppressorGene	TumorSuppressorGene.txt
ITGB4	Oncogene	allOnco_Feb2017.tsv
ITK	Kinase, CosmicCensus, Oncogene	Kincat_Hsap.08.02.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, PfamKinase
JAG1	Oncogene	allOnco_Feb2017.tsv
JAG2	Oncogene	allOnco_Feb2017.tsv
JAK1	Kinase, CosmicCensus, Oncogene	Kincat_Hsap.08.02.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, PfamKinase
JAK2	Kinase, CosmicCensus, Oncogene	Kincat_Hsap.08.02.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, PfamKinase
JAK3	Kinase, CosmicCensus, Oncogene	Kincat_Hsap.08.02.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, PfamKinase
JAKMIP1	Oncogene	allOnco_Feb2017.tsv
JAZF1	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
JDP2	TumorSuppressorGene, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, allOnco_Feb2017.tsv, addTF_JL.tsv
JNK1	Kinase	Kincat_Hsap.08.02.txt
JNK2	Kinase	Kincat_Hsap.08.02.txt
JNK3	Kinase	Kincat_Hsap.08.02.txt
JRK	TranscriptionFactor	addTF_JL.tsv
JRKL	TranscriptionFactor	addTF_JL.tsv
JUN	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
JUNB	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
JUND	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
JUP	TumorSuppressorGene	TumorSuppressorGene.txt
KALRN	Kinase	PfamKinase
KANK1	TumorSuppressorGene	TumorSuppressorGene.txt
KAT14	Oncogene	allOnco_Feb2017.tsv
KAT5	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
KAT6A	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
KAT6B	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
KAT7	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
KCMF1	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
KCNH1	Oncogene	allOnco_Feb2017.tsv
KCNIP3	TranscriptionFactor	addTF_JL.tsv
KCNJ5	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
KCNK5	Oncogene	allOnco_Feb2017.tsv
KCNQ5	Oncogene	allOnco_Feb2017.tsv
KCNRG	TumorSuppressorGene	TumorSuppressorGene.txt
KCTD2	Oncogene	allOnco_Feb2017.tsv
KDM2A	TranscriptionFactor	addTF_JL.tsv
KDM2B	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
KDM3A	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
KDM3B	TumorSuppressorGene	TumorSuppressorGene.txt
KDM4C	Oncogene	allOnco_Feb2017.tsv
KDM5A	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
KDM5B	TranscriptionFactor	addTF_JL.tsv
KDM5C	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
KDM6A	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
KDM8	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
KDR	Kinase, CosmicCensus, Oncogene	Kincat_Hsap.08.02.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, PfamKinase
KDSR	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
KEAP1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
KHS1	Kinase	Kincat_Hsap.08.02.txt
KHS2	Kinase	Kincat_Hsap.08.02.txt
KIAA0895L	Oncogene	allOnco_Feb2017.tsv
KIAA1147	Oncogene	allOnco_Feb2017.tsv
KIAA1524	Oncogene	allOnco_Feb2017.tsv
KIAA1549	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
KIF14	Oncogene	allOnco_Feb2017.tsv
KIF1B	TumorSuppressorGene	TumorSuppressorGene.txt
KIF5B	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
KIF7	TumorSuppressorGene	TumorSuppressorGene.txt
KIN	TranscriptionFactor	addTF_JL.tsv
KIS	Kinase	Kincat_Hsap.08.02.txt
KISS1	TumorSuppressorGene	TumorSuppressorGene.txt
KIT	Kinase, CosmicCensus, Oncogene	Kincat_Hsap.08.02.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, PfamKinase
KITLG	Oncogene	allOnco_Feb2017.tsv
KIZ	Oncogene	allOnco_Feb2017.tsv
KL	TumorSuppressorGene	TumorSuppressorGene.txt
KLF1	TranscriptionFactor	addTF_JL.tsv
KLF10	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
KLF11	TranscriptionFactor	addTF_JL.tsv
KLF12	TranscriptionFactor	addTF_JL.tsv
KLF13	TranscriptionFactor	addTF_JL.tsv
KLF14	TranscriptionFactor	addTF_JL.tsv
KLF15	TranscriptionFactor	addTF_JL.tsv
KLF16	TranscriptionFactor	addTF_JL.tsv
KLF17	TranscriptionFactor	addTF_JL.tsv
KLF2	TranscriptionFactor	addTF_JL.tsv
KLF3	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
KLF4	TumorSuppressorGene, CosmicCensus, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
KLF5	TumorSuppressorGene, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, allOnco_Feb2017.tsv, addTF_JL.tsv
KLF6	TumorSuppressorGene, CosmicCensus, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
KLF7	TranscriptionFactor	addTF_JL.tsv
KLF8	TranscriptionFactor	addTF_JL.tsv
KLF9	TranscriptionFactor	addTF_JL.tsv
KLHL10	Oncogene	allOnco_Feb2017.tsv
KLK10	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
KLK11	Oncogene	allOnco_Feb2017.tsv
KLK2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
KLK4	Oncogene	allOnco_Feb2017.tsv
KLK5	Oncogene	allOnco_Feb2017.tsv
KLK6	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
KLK7	Oncogene	allOnco_Feb2017.tsv
KLRK1	Oncogene	allOnco_Feb2017.tsv
KMT2A	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
KMT2B	TranscriptionFactor	addTF_JL.tsv
KMT2C	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
KMT2D	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
KNL1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
KNSTRN	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
KPNA5	Oncogene	allOnco_Feb2017.tsv
KRAS	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
KRIT1	TumorSuppressorGene	TumorSuppressorGene.txt
KRT19	TumorSuppressorGene	TumorSuppressorGene.txt
KRT26	Oncogene	allOnco_Feb2017.tsv
KRT73	Oncogene	allOnco_Feb2017.tsv
KSGCps	Kinase	Kincat_Hsap.08.02.txt
KSR1	Kinase, Oncogene	Kincat_Hsap.08.02.txt, allOnco_Feb2017.tsv, PfamKinase
KSR2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
KTN1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
L1CAM	Oncogene	allOnco_Feb2017.tsv
L3MBTL1	TranscriptionFactor	addTF_JL.tsv
L3MBTL3	TranscriptionFactor	addTF_JL.tsv
L3MBTL4	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
LACTB	Oncogene	allOnco_Feb2017.tsv
LAPTM5	Oncogene	allOnco_Feb2017.tsv
LARP4B	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
LASP1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
LAT2	TumorSuppressorGene	TumorSuppressorGene.txt
LATS1	Kinase, TumorSuppressorGene, CosmicCensus, Oncogene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, PfamKinase
LATS2	Kinase, TumorSuppressorGene, CosmicCensus, Oncogene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, PfamKinase
LBX1	TranscriptionFactor	addTF_JL.tsv
LBX2	TranscriptionFactor	addTF_JL.tsv
LCK	Kinase, CosmicCensus, Oncogene	Kincat_Hsap.08.02.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, PfamKinase
LCOR	TranscriptionFactor	addTF_JL.tsv
LCORL	TranscriptionFactor	addTF_JL.tsv
LCP1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
LDB1	Oncogene	allOnco_Feb2017.tsv
LEF1	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
LEFTY1	TumorSuppressorGene	TumorSuppressorGene.txt
LEFTY2	TumorSuppressorGene	TumorSuppressorGene.txt
LEPROTL1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
LEUTX	TranscriptionFactor	addTF_JL.tsv
LFNG	Oncogene	allOnco_Feb2017.tsv
LGALS3	Oncogene	allOnco_Feb2017.tsv
LGALS3BP	Oncogene	allOnco_Feb2017.tsv
LGALS7	TumorSuppressorGene	TumorSuppressorGene.txt
LGI1	Oncogene	allOnco_Feb2017.tsv
LGR6	Oncogene	allOnco_Feb2017.tsv
LHCGR	Oncogene	allOnco_Feb2017.tsv
LHFP	Oncogene	allOnco_Feb2017.tsv
LHFPL6	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
LHFPL6	Oncogene	allOnco_Feb2017.tsv
LHX1	TranscriptionFactor	addTF_JL.tsv
LHX2	TranscriptionFactor	addTF_JL.tsv
LHX3	TranscriptionFactor	addTF_JL.tsv
LHX4	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
LHX5	TranscriptionFactor	addTF_JL.tsv
LHX6	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
LHX8	TranscriptionFactor	addTF_JL.tsv
LHX9	TranscriptionFactor	addTF_JL.tsv
LIFR	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
LIMA1	TumorSuppressorGene	TumorSuppressorGene.txt
LIMD1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
LIMK1	Kinase, Oncogene	Kincat_Hsap.08.02.txt, allOnco_Feb2017.tsv, PfamKinase
LIMK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
LIMK2ps	Kinase	Kincat_Hsap.08.02.txt
LIN28A	TranscriptionFactor	addTF_JL.tsv
LIN28B	TranscriptionFactor	addTF_JL.tsv
LIN54	TranscriptionFactor	addTF_JL.tsv
LIN9	TumorSuppressorGene	TumorSuppressorGene.txt
LINC-PINT	TumorSuppressorGene	TumorSuppressorGene.txt
LITAF	TumorSuppressorGene	TumorSuppressorGene.txt
LKB1	Kinase	Kincat_Hsap.08.02.txt
LLGL1	TumorSuppressorGene	TumorSuppressorGene.txt
LMF1	Oncogene	allOnco_Feb2017.tsv
LMNA	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
LMNTD1	TumorSuppressorGene	TumorSuppressorGene.txt
LMO1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
LMO2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
LMO3	Oncogene	allOnco_Feb2017.tsv
LMO7	Oncogene	allOnco_Feb2017.tsv
LMR1	Kinase	Kincat_Hsap.08.02.txt
LMR2	Kinase	Kincat_Hsap.08.02.txt
LMR3	Kinase	Kincat_Hsap.08.02.txt
LMTK2	Kinase	PfamKinase
LMTK3	Kinase	PfamKinase
LMX1A	TranscriptionFactor	addTF_JL.tsv
LMX1B	TranscriptionFactor	addTF_JL.tsv
LNPEP	Oncogene	allOnco_Feb2017.tsv
LOC401317	TumorSuppressorGene	TumorSuppressorGene.txt
LOK	Kinase	Kincat_Hsap.08.02.txt
LOX	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
LOXL2	Oncogene	allOnco_Feb2017.tsv
LOXL3	Oncogene	allOnco_Feb2017.tsv
LOXL4	Oncogene	allOnco_Feb2017.tsv
LPAR1	Oncogene	allOnco_Feb2017.tsv
LPP	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
LRBA	Oncogene	allOnco_Feb2017.tsv
LRGUK	Oncogene	allOnco_Feb2017.tsv
LRIG1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
LRIG3	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv
LRMP	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
LRP1B	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv
LRP2	Oncogene	allOnco_Feb2017.tsv
LRP5	Oncogene	allOnco_Feb2017.tsv
LRRC25	Oncogene	allOnco_Feb2017.tsv
LRRC3B	TumorSuppressorGene	TumorSuppressorGene.txt
LRRC4	TumorSuppressorGene	TumorSuppressorGene.txt
LRRFIP1	Oncogene	allOnco_Feb2017.tsv
LRRK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
LRRK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
LSAMP	TumorSuppressorGene	TumorSuppressorGene.txt
LSM14A	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
LTA	Oncogene	allOnco_Feb2017.tsv
LTB	Oncogene	allOnco_Feb2017.tsv
LTBP2	Oncogene	allOnco_Feb2017.tsv
LTBP3	Oncogene	allOnco_Feb2017.tsv
LTBR	Oncogene	allOnco_Feb2017.tsv
LTF	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
LTK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
LTO1	Oncogene	allOnco_Feb2017.tsv
LXN	TumorSuppressorGene	TumorSuppressorGene.txt
LY6E	Oncogene	allOnco_Feb2017.tsv
LYL1	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
LYN	Kinase, Oncogene	Kincat_Hsap.08.02.txt, allOnco_Feb2017.tsv, PfamKinase
LYPD3	Oncogene	allOnco_Feb2017.tsv
LZK	Kinase	Kincat_Hsap.08.02.txt
LZTR1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
LZTS1	TumorSuppressorGene	TumorSuppressorGene.txt
M1AP	Oncogene	allOnco_Feb2017.tsv
MACC1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
MACF1	Oncogene	allOnco_Feb2017.tsv
MACROD1	Oncogene	allOnco_Feb2017.tsv
MAD1L1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
